Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-02-10,8621.900390625,8621.900390625,9122.5498046875,8295.4697265625,8720.080078125,7780960256,-1599.19921875,-96.45843632890356,8340.825048828125,9692.452612304687,,8680.299056423359,9594.06271117219,11327.623268441333
2018-02-11,8129.97021484375,8129.97021484375,8616.1298828125,7931.10009765625,8616.1298828125,6122189824,-1040.56982421875,-64.91128732106927,8236.76806640625,9552.381103515625,,8580.239267045248,9454.62533056948,11202.225109476723
2018-02-12,8926.5703125,8926.5703125,8985.919921875,8141.43017578125,8141.43017578125,6256439808,95.8203125,-133.76362855657013,8246.35009765625,9455.289599609376,,8643.20854803702,9404.334376467625,11112.983744889401
2018-02-13,8598.3095703125,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,-576.6005859375,-210.21162013286,8188.6900390625,9317.23505859375,,8635.045097541653,9327.570109214756,11014.369071376583
2018-02-14,9494.6298828125,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,1217.6201171875,-543.9306094192136,8310.45205078125,9228.996533203124,,8791.33324031817,9343.480563843112,10954.771456138777
2018-02-15,10166.400390625,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,3211.13037109375,464.2479953636195,8631.565087890625,9178.746533203124,,9041.345449464867,9421.853880679482,10923.854943765687
2018-02-16,10233.900390625,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,2479.900390625,334.3021354012247,8879.555126953124,9118.40654296875,,9258.17362058489,9499.191643531436,10896.797902466053
2018-02-17,11112.7001953125,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,3491.400390625,269.65776796517855,9228.695166015625,9084.7265625,,9595.360270535364,9652.859124653442,10905.264659048267
2018-02-18,10551.7998046875,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,2286.2099609375,229.70917216346805,9457.316162109375,9047.496533203124,,9769.258367653934,9738.472522751923,10891.40329221059
2018-02-19,11225.2998046875,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,2488.3193359375,138.14660936777625,9706.148095703125,9103.446533203125,11550.00263671875,10033.99317438731,9880.075121031501,10904.497273092038
2018-02-20,11403.7001953125,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,2781.7998046875,144.63028454017388,9984.328076171874,9162.5765625,11504.93263671875,10283.030814555525,10025.182270963025,10924.073858277154
2018-02-21,10690.400390625,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,2560.43017578125,171.99083671385557,10240.37109375,9238.569580078125,11419.09865234375,10357.09801020452,10088.536377597498,10914.91019287903
2018-02-22,10005.0,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,1078.4296875,266.42834765736404,10348.2140625,9297.282080078125,11315.17865234375,10293.080190167333,10080.580532112022,10879.227440217108
2018-02-23,10301.099609375,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,1702.7900390625,285.0799921081779,10518.49306640625,9353.591552734375,11209.216640625,10294.538266386908,10101.58234899421,10856.55576057624
2018-02-24,9813.0703125,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,318.4404296875,374.3370816178291,10550.337109375,9430.394580078126,11056.888046875,10206.99863840747,10074.105012185239,10815.634762612466
