Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-02-13,126.08000183105467,126.08000183105467,126.18000030517578,125.5199966430664,125.66999816894533,5321300,-0.720001220703125,-116.00064364346525,126.01900100708008,126.57800102233887,,125.8633963752806,126.10774877094698,125.92607827951073
2018-02-14,128.22999572753906,128.22999572753906,128.58999633789062,126.29000091552734,126.47000122070312,16416400,0.5799942016601562,2053.8940078643154,126.07700042724609,126.6825008392334,,126.29368716660031,126.30986752871766,126.01642798335499
2018-02-15,128.3800048828125,128.3800048828125,128.57000732421875,127.94000244140624,128.42999267578125,7276500,0.30999755859375,1738.7280960819114,126.10800018310547,126.80850105285644,,126.67301766045706,126.50702346720288,126.10911727352979
2018-02-16,127.95999908447266,127.95999908447266,128.6999969482422,127.56999969482422,128.3000030517578,7956900,1.5699996948242188,883.6080746429226,126.26500015258789,126.88550109863282,,126.90701428300534,126.64540209741905,126.18170087395893
2018-02-20,126.23999786376952,126.23999786376952,127.4000015258789,126.04000091552734,127.27999877929688,11148700,-0.4700012207031392,-962.4936989959292,126.21800003051757,126.86500091552735,,126.785738570417,126.60679217040482,126.18398703042209
2018-02-21,125.66000366210938,125.66000366210938,126.76000213623048,125.44000244140624,126.36000061035156,7908800,0.28000640869142046,-228.1417612035287,126.24600067138672,126.78400115966797,,126.58105949617924,126.51662183628144,126.16343866303728
2018-02-22,126.3000030517578,126.3000030517578,126.37000274658205,125.87999725341795,125.91999816894533,5346300,1.5100021362304545,-268.92645626255097,126.39700088500976,126.65750122070312,,126.52995832446624,126.49599147585062,126.16879412926163
2018-02-23,126.13999938964844,126.13999938964844,126.3000030517578,125.8499984741211,126.05999755859376,4239700,1.1599960327148438,-1904.0039062499936,126.51300048828125,126.5660011291504,,126.4590566999539,126.46208746764088,126.1676649237866
2018-02-26,126.4499969482422,126.4499969482422,126.62000274658205,126.18000030517578,126.4499969482422,3194300,1.6800003051757955,-1826.9110009097533,126.68100051879883,126.48500061035156,,126.45740947236996,126.46093598960292,126.17873676788291
2018-02-27,125.12999725341795,125.12999725341795,126.1500015258789,124.58999633789062,126.05999755859376,7082300,-0.24000549316409092,-1900.0030517578116,126.65699996948243,126.3740005493164,,126.21606179619687,126.33417991949007,126.13760972809997
2018-02-28,125.0,125.0,125.45999908447266,124.80999755859376,125.08999633789062,4534900,-1.0800018310546733,2261.9182561307944,126.54899978637695,126.28400039672852,,125.99495965143379,126.20711516525292,126.09299758189998
2018-03-01,124.72000122070312,124.72000122070312,125.30999755859376,123.58000183105467,124.1500015258789,12910100,-3.5099945068359375,-1753.8337392529104,126.19800033569337,126.13750038146972,,125.76314902766457,126.06548526577198,126.03915458734325
2018-03-02,125.38999938964844,125.38999938964844,125.69000244140624,124.97000122070312,125.66999816894533,9994300,-2.9900054931640625,843.545191656924,125.89899978637695,126.00349998474121,,125.69530363893436,126.00115327756974,126.01369752076698
2018-03-05,125.18000030517578,125.18000030517578,125.4800033569336,124.95999908447266,125.3499984741211,5778300,-2.779998779296875,-2436.809347895731,125.62099990844726,125.94300003051758,,125.60161212370552,125.92294823257984,125.98100351231243
2018-03-06,126.52999877929688,126.52999877929688,126.95999908447266,126.12999725341795,126.1999969482422,8676800,0.29000091552735796,1171.1183072801527,125.65,125.93400001525879,,125.7704096974494,125.98076257036242,126.00253273846869
2018-03-07,125.72000122070312,125.72000122070312,126.29000091552734,125.41999816894533,126.22000122070312,5158700,0.05999755859375,-124.30317030912795,125.65599975585937,125.95100021362305,,125.76124451985916,125.95592815610915,125.99145307110534
2018-03-08,125.41999816894533,125.41999816894533,125.6999969482422,125.12999725341795,125.69000244140624,3474900,-0.8800048828124716,-100.33739374288021,125.56799926757813,125.98250007629395,,125.69919972878391,125.9048872049507,125.9690430749422
2018-03-09,125.54000091552734,125.54000091552734,125.69000244140624,124.77999877929688,124.94000244140624,5066800,-0.5999984741210938,-127.68589569790038,125.50799942016602,126.01049995422363,,125.67025449000998,125.87013612976752,125.95221789222006
2018-03-12,125.54000091552734,125.54000091552734,125.56999969482422,124.83999633789062,125.04000091552734,2884300,-0.909996032714858,-441.4299727520506,125.41699981689453,126.04900016784669,,125.64657202192222,125.83869468079226,125.93605252058505
2018-03-13,125.77999877929688,125.77999877929688,125.98999786376952,125.0500030517578,125.66999816894533,4798300,0.6500015258789205,2775.1080874872646,125.48199996948242,126.06949996948242,,125.67083143235398,125.83310459493555,125.92993276602473
2018-03-14,125.6999969482422,125.6999969482422,125.76000213623048,125.33999633789062,125.48999786376952,3777000,0.6999969482422017,-448.32790804132105,125.55199966430663,126.0504997253418,126.15940032958984,125.67613425342456,125.82042767620285,125.92091567513131
2018-03-15,124.9000015258789,124.9000015258789,125.20999908447266,124.72000122070312,125.12000274658205,6130100,0.18000030517578125,-216.93543921392495,125.56999969482422,125.88400001525879,126.15440032958985,125.53501921205262,125.73276804283867,125.88087982614103
2018-03-16,124.5999984741211,124.5999984741211,124.87000274658205,124.20999908447266,124.83999633789062,7402200,-0.7900009155273438,-128.6486062940477,125.49099960327149,125.69499969482422,126.15000030517578,125.3650154415196,125.62488522677033,125.83064918488535
2018-03-19,124.87000274658205,124.87000274658205,125.16000366210938,124.41999816894533,124.56999969482422,4335400,-0.3099975585937358,-1019.2528904279527,125.4599998474121,125.54049987792969,126.13820037841796,125.27501313334913,125.55299165722859,125.79297677554013
2018-03-20,124.30999755859376,124.30999755859376,124.5500030517578,123.95999908447266,124.41000366210938,3399400,-2.220001220703111,-384.0568332596274,125.2379997253418,125.44399986267089,126.11780029296875,125.09955575612088,125.43461126688241,125.73482072781674
2018-03-21,126.4800033569336,126.4800033569336,126.76000213623048,125.02999877929688,125.4000015258789,12532000,0.7600021362304688,273.8637201055968,125.31399993896484,125.48499984741211,126.14120040893555,125.35054622899591,125.53417241831586,125.7640435760174
2018-03-22,125.9800033569336,125.9800033569336,126.33999633789062,125.63999938964844,126.08999633789062,5298700,0.560005187988267,703.3866525286718,125.37000045776367,125.4689998626709,126.16620040893555,125.46499297953002,125.57663250770803,125.77251258703373
2018-03-23,127.61000061035156,127.61000061035156,128.05999755859375,127.61000061035156,127.81999969482422,12025900,2.0699996948242188,237.8603161645808,125.57700042724609,125.54249992370606,126.21780044555663,125.85499436695211,125.77028661272169,125.84457094088934
2018-03-26,128.27999877929688,128.27999877929688,128.5800018310547,128.00999450683594,128.0500030517578,6169800,2.7399978637695312,291.4289202008921,125.85100021362305,125.63400001525879,126.27460037231445,126.2959042601057,126.00930681906219,125.94007791494454
2018-03-27,127.48999786376952,127.48999786376952,127.62000274658205,127.0500030517578,127.2300033569336,6180700,1.709999084472642,288.13648452350833,126.02200012207031,125.75200004577637,126.28520034790039,126.51301218804457,126.15032501379622,126.00085908940827
2018-03-28,125.7300033569336,125.7300033569336,126.61000061035156,125.51000213623048,126.4800033569336,10254900,0.03000640869139204,1645.135727118425,126.02500076293946,125.78850021362305,126.25640045166016,126.37064694602438,126.1102943798093,125.99023729597789
2018-03-29,125.79000091552734,125.79000091552734,125.80999755859376,125.30999755859376,125.41999816894533,7102000,0.8899993896484375,2016.0003662109384,126.1140007019043,125.84200019836426,126.24940048217773,126.26507494047945,126.07979024035387,125.98238488890141
2018-04-02,127.26000213623048,127.26000213623048,127.54000091552734,126.37999725341795,126.6500015258789,11421100,2.660003662109389,378.48822767516316,126.38000106811523,125.93550033569336,126.27740051269531,126.44597079425236,126.1921913732945,126.03248752605157
2018-04-03,126.3000030517578,126.3000030517578,126.58999633789062,126.01000213623048,126.54000091552734,6083700,1.4300003051757528,1205.7601455442127,126.52300109863282,125.99150047302246,126.27500061035157,126.41943120470789,126.20245915219577,126.04297833098123
2018-04-04,126.4499969482422,126.4499969482422,127.52999877929688,126.31999969482422,127.5,7488300,2.1399993896484375,855.9997558593797,126.73700103759765,125.98750038146973,126.27100051879883,126.42498861262321,126.22603418039067,126.05893984538362
2018-04-05,125.8000030517578,125.8000030517578,126.08000183105467,125.43000030517578,125.4499969482422,5333000,-0.6800003051757955,713.3319204849058,126.66900100708008,125.99150047302246,126.24140060424804,126.31135487428404,126.18545978718754,126.04878546131987
2018-04-06,126.38999938964844,126.38999938964844,126.5999984741211,126.12999725341795,126.56999969482422,6121200,0.40999603271484375,391.6196045503593,126.71000061035156,126.04000053405761,126.19260055541992,126.32565387707756,126.20493974932667,126.0621663996857
2018-04-09,126.81999969482422,126.81999969482422,126.86000061035156,126.2300033569336,126.4499969482422,4189900,-0.7900009155273438,367.6923979811466,126.63100051879883,126.10400047302247,126.16960052490235,126.41553493484967,126.2635168869931,126.09188535243622
2018-04-10,127.12000274658205,127.12000274658205,127.30999755859376,126.66999816894533,127.0199966430664,5268800,-1.1599960327148295,265.8355800636979,126.51500091552734,126.1830005645752,126.15060043334961,126.54361999152827,126.34508696885872,126.13220368161842
2018-04-11,128.11000061035156,128.11000061035156,129.47000122070312,127.77999877929688,128.08999633789062,12348600,0.6200027465820455,385.8893408285664,126.57700119018554,126.29950065612793,126.16580047607422,126.82841646767795,126.51317398233424,126.20976434549031
2018-04-12,126.62000274658205,126.62000274658205,127.33999633789062,126.47000122070312,127.25,8141300,0.8899993896484517,982.811196147139,126.66600112915039,126.34550094604492,126.1622004699707,126.79052306384233,126.52334815035783,126.22585212592529
2018-04-13,127.4499969482422,127.4499969482422,127.75,127.02999877929688,127.06999969482422,6821300,1.659996032714858,-3431.16059507951,126.83200073242188,126.47300071716309,126.15820037841797,126.91042740646049,126.61160041682301,126.27385780523184
2018-04-16,127.62999725341795,127.62999725341795,128.0500030517578,127.56999969482422,127.73999786376952,4600000,0.3699951171874716,-769.2266159606437,126.86900024414062,126.62450065612794,126.14940017700195,127.04125828772547,126.70859059173681,126.32703974437639
2018-04-17,127.75,127.75,127.77999877929688,127.0,127.0199966430664,4184100,1.4499969482422017,1969.209777282108,127.01399993896484,126.76850051879883,126.17660018920898,127.17012041722992,126.80777244014283,126.38284210734203
2018-04-18,127.8499984741211,127.8499984741211,128.5399932861328,127.75,128.32000732421875,6755600,1.400001525878892,246.22632003224706,127.15400009155273,126.9455005645752,126.19940017700195,127.29373460939195,126.90703206242647,126.4403776511373
2018-04-19,127.5999984741211,127.5999984741211,127.87999725341795,127.12999725341795,127.80999755859376,8736100,1.7999954223632955,285.0826167594022,127.33399963378906,127.00150032043457,126.24380020141602,127.34941894843361,126.97302886354024,126.48585297752882
2018-04-20,126.62999725341795,126.62999725341795,126.97000122070312,126.5500030517578,126.69000244140624,10403100,0.23999786376951704,-585.7077116837603,127.35799942016601,127.03400001525878,126.28060012817383,127.2186150038853,126.94035918638573,126.49150569423036
2018-04-23,125.62000274658205,125.62000274658205,125.76000213623048,125.33999633789062,125.62000274658205,6921500,-1.1999969482421733,-542.6449303818329,127.2379997253418,126.93450012207032,126.29340011596679,126.92795822983015,126.81461095402348,126.45732910804807
2018-04-24,126.2300033569336,126.2300033569336,126.33999633789062,125.66999816894533,125.77999877929688,4733100,-0.8899993896484517,-1886.4158141146663,127.14899978637695,126.83200035095214,126.32260025024414,126.80105734384895,126.75893404001492,126.44841437271025
2018-04-25,125.41000366210938,125.41000366210938,125.51000213623048,125.05999755859376,125.2300033569336,5985700,-2.6999969482421875,-1064.102664423527,126.87900009155274,126.72800064086914,126.32340026855469,126.54813849262356,126.6304644802144,126.40769238405923
2018-04-26,124.97000122070312,124.97000122070312,125.56999969482422,124.69000244140624,125.54000091552734,7517100,-1.6500015258789205,-250.70437669915225,126.71399993896485,126.69000053405762,126.30120025634766,126.26120444318347,126.47232512216571,126.35131233843742
2018-04-27,125.5,125.5,125.62000274658205,125.16999816894533,125.1999969482422,5654000,-1.9499969482422017,-277.27249082449265,126.51900024414063,126.67550048828124,126.24660034179688,126.12280363533193,126.3797227295785,126.31792754085164
2018-04-30,124.58999633789062,124.58999633789062,125.1999969482422,124.19000244140624,124.41000366210938,9830600,-3.0400009155273295,-132.80571027070468,126.21500015258789,126.54200019836426,126.17080017089843,125.84411139943352,126.2092725970368,126.2501655328924
2018-05-01,123.70999908447266,123.70999908447266,123.9800033569336,123.38999938964844,123.9000015258789,7551600,-4.040000915527344,-53.863506711263284,125.81100006103516,126.4125,126.08580017089844,125.45609097853153,125.97124654822117,126.15055116236614
2018-05-02,123.6500015258789,123.6500015258789,124.54000091552734,123.58000183105467,123.9000015258789,7614000,-4.1999969482421875,-79.79778259573851,125.39100036621093,126.27250022888184,126.03400024414063,125.12771107804923,125.75017559371238,126.05249039230782
2018-05-03,124.27999877929688,124.27999877929688,124.76000213623048,124.23999786376952,124.66000366210938,4857400,-3.3199996948242188,-68.4542404536231,125.05900039672852,126.19650001525879,126.00640014648438,124.97358156918516,125.61015875424424,125.98298091728779
2018-05-04,124.54000091552734,124.54000091552734,124.6500015258789,124.0,124.0999984741211,5883600,-2.089996337890611,-72.81562027791804,124.85000076293946,126.10400009155273,125.97120010375977,124.89474872306555,125.50823896008073,125.92639346623837
2018-05-07,124.56999969482422,124.56999969482422,124.6999969482422,124.3000030517578,124.5,3397500,-1.0500030517578267,-67.92439702597548,124.74500045776367,125.99150009155274,125.93980010986328,124.83570344520348,125.4188828395801,125.87320155363389
2018-05-08,124.58999633789062,124.58999633789062,124.9499969482422,123.79000091552734,124.13999938964844,5551100,-1.6400070190429688,-63.803461308931304,124.58099975585938,125.86499977111816,125.90260009765625,124.79102942569205,125.33994126799064,125.82287978046749
2018-05-09,124.33000183105467,124.33000183105467,124.87000274658205,124.23999786376952,124.4499969482422,4405600,-1.0800018310547017,-63.60845067136336,124.4729995727539,125.67599983215332,125.88660018920899,124.70720622666707,125.24375655971102,125.76433554715719
2018-05-10,125.18000030517578,125.18000030517578,125.37000274658205,124.75,125.22000122070312,5218400,0.20999908447265625,-202.06888568512306,124.49399948120117,125.603999710083,125.8902001953125,124.79316878639592,125.23768453546957,125.74142043962851
2018-05-11,125.0,125.0,125.58999633789062,124.94000244140624,125.56999969482422,4299200,-0.5,-472.5773703316207,124.44399948120117,125.4814998626709,125.89580017089844,124.83077446159666,125.21504791304389,125.71234512827054
2018-05-14,124.48999786376952,124.48999786376952,125.20999908447266,124.44000244140624,125.16000366210938,3753200,-0.09999847412110796,-133.3324563942014,124.43399963378906,125.32449989318847,125.87780014038086,124.76881508017354,125.14599552739871,125.66440994142737
2018-05-15,122.4800033569336,122.4800033569336,122.81999969482422,122.12999725341795,122.81999969482422,10911900,-1.2299957275390625,-79.18060832046626,124.31100006103516,125.06100006103516,125.82380020141602,124.3526674941299,124.89209151116394,125.53953125183938
2018-05-16,122.29000091552734,122.29000091552734,122.61000061035156,122.02999877929688,122.37999725341795,4943300,-1.3600006103515625,-86.56685825554536,124.175,124.78300018310547,125.73900024414063,123.97763720711124,124.64427335919855,125.41209868963107
2018-05-17,122.36000061035156,122.36000061035156,122.43000030517578,122.04000091552734,122.2300033569336,7781300,-1.9199981689453125,-59.23545676756626,123.98300018310547,124.521000289917,125.67180023193359,123.68352146224584,124.42672357359407,125.292408568875
2018-05-18,122.41000366210938,122.41000366210938,122.6500015258789,122.01000213623048,122.0500030517578,6837100,-2.1299972534179688,-87.6147912758637,123.77000045776367,124.31000061035157,125.61160034179687,123.45197277131193,124.23465501059553,125.17937308233518
2018-05-21,122.4800033569336,122.4800033569336,122.52999877929688,121.97000122070312,122.16000366210938,4126700,-2.089996337890625,-160.97582155838796,123.56100082397461,124.15300064086914,125.550400390625,123.27525105960677,124.06754532929439,125.07351544604492
2018-05-22,122.41000366210938,122.41000366210938,122.73999786376952,122.33999633789062,122.6999969482422,4579600,-2.17999267578125,-159.67734988832876,123.34300155639649,123.96200065612793,125.48780044555664,123.11793335097087,123.90968421813392,124.96906400353765
2018-05-23,122.54000091552734,122.54000091552734,122.73999786376952,122.11000061035156,122.13999938964844,7007300,-1.7900009155273295,-85.05733014710796,123.16400146484375,123.81850051879883,125.42300048828125,123.01285472634477,123.77923818931424,124.87380662753725
2018-05-24,123.58999633789062,123.58999633789062,123.81999969482422,123.08000183105467,123.0999984741211,8850100,-1.5900039672851562,-238.945060593164,123.00500106811523,123.7495002746582,125.38080047607421,123.11778956480765,123.76121515584532,124.82346112598248
2018-05-25,123.20999908447266,123.20999908447266,123.6999969482422,123.20999908447266,123.66000366210938,7920700,-1.7900009155273438,-164.70509037462654,122.8260009765625,123.63500022888184,125.34700042724609,123.13455493201947,123.70871838714316,124.7601881047468
2018-05-29,123.19000244140624,123.19000244140624,123.63999938964844,122.66000366210938,122.83999633789062,9013200,-1.2999954223632812,-158.57166212534003,122.69600143432618,123.56500053405762,125.3188005065918,123.14463629736251,123.65931686850155,124.69861219638051
2018-05-30,123.37000274658205,123.37000274658205,123.61000061035156,123.16999816894533,123.16999816894533,4573700,0.8899993896484517,-249.99960263533433,122.78500137329101,123.54800071716309,125.2888005065918,123.18561201540241,123.63176314260446,124.64650986501587
2018-05-31,123.0999984741211,123.0999984741211,123.77999877929688,123.0999984741211,123.26000213623048,7862500,0.80999755859375,-74.51894509041696,122.86600112915039,123.5205005645752,125.26460052490235,123.17004591698762,123.58111888846318,124.58586235949059
2018-06-01,122.48999786376952,122.48999786376952,123.08999633789062,122.44000244140624,122.58000183105467,8059100,0.12999725341795454,-61.75275311482761,122.87900085449219,123.43100051879883,125.18480041503906,123.04640081640251,123.47720260039712,124.50367159495251
2018-06-04,122.37000274658205,122.37000274658205,122.93000030517578,122.37000274658205,122.8499984741211,4345400,-0.04000091552732954,-73.11316001612485,122.87500076293945,123.32250061035157,125.11260040283203,122.92341934916242,123.37175499527187,124.41999830678112
2018-06-05,122.8499984741211,122.8499984741211,123.2300033569336,122.27999877929688,122.5500030517578,6864200,0.3699951171875,548.6534971956489,122.9120002746582,123.2365005493164,125.01740036010742,122.9100700991549,123.32206389801942,124.3584296858925
2018-06-06,122.91999816894533,122.91999816894533,123.3499984741211,122.62999725341795,123.08000183105467,4083700,0.5099945068359517,333.3333333333303,122.9629997253418,123.15300064086914,124.91020034790039,122.91187520275315,123.28377192382189,124.30202060679653
2018-06-07,122.86000061035156,122.86000061035156,123.1500015258789,122.69000244140624,122.95999908447266,3700700,0.31999969482421875,405.9982299804744,122.99499969482422,123.07950057983399,124.81760040283203,122.90244345868012,123.24341275111043,124.24547080301438
2018-06-08,123.01000213623048,123.01000213623048,123.12000274658205,122.91000366210938,123.08000183105467,3865700,-0.579994201660142,354.99917348015583,122.9370002746582,122.97100067138672,124.76320037841796,122.92199958187109,123.22118316874091,124.1970210513758
2018-06-11,123.2300033569336,123.2300033569336,123.41999816894533,123.0199966430664,123.0999984741211,3201200,0.0200042724609375,303.9988199869829,122.93900070190429,122.8825008392334,124.7120004272461,122.97800026824609,123.22202318666402,124.15909878884865
2018-06-12,122.81999969482422,122.81999969482422,123.18000030517578,122.63999938964844,122.9499969482422,7279600,-0.37000274658201704,556.100783416148,122.9020004272461,122.79900093078614,124.62320037841796,122.94927289126029,123.18373523506023,124.10658509888691
2018-06-13,123.19000244140624,123.19000244140624,123.33999633789062,122.47000122070312,122.83999633789062,5867700,-0.18000030517580967,387.69088113432304,122.88400039672851,122.83450088500976,124.56100036621093,122.99304190037773,123.18433211185508,124.0706406809465
2018-06-14,123.37999725341795,123.37999725341795,123.86000061035156,123.31999969482422,123.62999725341795,8015400,0.2799987792968608,-790.4777475022233,122.9120002746582,122.8890007019043,124.49960037231445,123.0633974191123,123.20296688724203,124.04355662496499
2018-06-15,121.33999633789062,121.33999633789062,122.1999969482422,120.83000183105467,122.18000030517578,14537000,-1.150001525878892,-88.76971094021005,122.79700012207032,122.83800048828125,124.41040023803711,122.75005176798108,123.02554112063713,123.93753465292286
2018-06-18,121.11000061035156,121.11000061035156,121.44000244140624,120.98999786376952,121.3499984741211,3846000,-1.260002136230483,-79.807431317171,122.67099990844727,122.77300033569335,124.30480026245117,122.45186064841207,122.84310869108612,123.8266509649789
2018-06-19,120.8000030517578,120.8000030517578,121.02999877929688,120.58000183105467,120.80999755859376,4925800,-2.0499954223632955,-57.58738923275473,122.46600036621093,122.68900032043457,124.18440032958985,122.15152290356583,122.64852720162628,123.70795888995062
2018-06-20,120.26000213623048,120.26000213623048,120.80999755859376,120.16000366210938,120.79000091552734,4548500,-2.6599960327148438,-52.11259281546489,122.20000076293945,122.58150024414063,124.04720031738282,121.80761003677759,122.42104862396954,123.57274489960865
2018-06-21,120.0500030517578,120.0500030517578,120.31999969482422,119.81999969482422,119.91999816894533,5681900,-2.809997558593764,-60.65569157168929,121.91900100708008,122.45700035095214,123.88600036621094,121.48804513041034,122.19523475994937,123.43459816047725
2018-06-22,120.33999633789062,120.33999633789062,120.4000015258789,120.0999984741211,120.20999908447266,4489400,-2.670005798339858,-87.19130176602951,121.6520004272461,122.29450035095215,123.7604002380371,121.27930898631584,122.01854538641997,123.31324122625817
2018-06-25,119.88999938964844,119.88999938964844,120.2300033569336,119.83000183105467,120.0,9300200,-3.3400039672851562,-43.58086774079686,121.31800003051758,122.12850036621094,123.60920028686523,121.02670724146722,121.81582672006078,123.17899644835191
2018-06-26,119.26000213623048,119.26000213623048,119.58999633789062,119.08999633789062,119.27999877929688,8674500,-3.559997558593736,-33.3331943642477,120.96200027465821,121.93200035095215,123.44180038452149,120.70548813142418,121.5724148549341,123.02531039689617
2018-06-27,118.58000183105467,118.58000183105467,119.0500030517578,118.4800033569336,118.95999908447266,6480100,-4.6100006103515625,-28.50453129122181,120.50100021362304,121.69250030517578,123.25840042114258,120.31903607681153,121.28742313837415,122.85098457078475
2018-06-28,118.22000122070312,118.22000122070312,118.66999816894533,118.01000213623048,118.58999633789062,7760500,-5.1599960327148295,-22.338034674715132,119.98500061035156,121.44850044250488,123.06580047607422,119.9373933757009,120.99528771764358,122.66937738058547
2018-06-29,118.6500015258789,118.6500015258789,118.94000244140624,118.26000213623048,118.43000030517578,8002800,-2.6899948120117188,-27.947393846512625,119.71600112915038,121.25650062561036,122.88680053710938,119.70332213027872,120.7719271279517,122.51175479804796
